reef.id,date,nerr.zone,nsf.site,quad.no,organism.type,size,sex,notes
SR1,7/30/19,salt.non,none,9,mudcrab,36,m,
SR1,7/30/19,salt.non,none,9,mudcrab,24,f,
SR1,7/30/19,salt.non,none,9,mudcrab,29,m,
SR1,7/30/19,salt.non,none,9,mudcrab,29,gf,
SR1,7/30/19,salt.non,none,9,mudcrab,20,f,
SR1,7/30/19,salt.non,none,9,mudcrab,26,f,
SR1,7/30/19,salt.non,none,9,mudcrab,17,f,
SR1,7/30/19,salt.non,none,9,mudcrab,18,f,
SR1,7/30/19,salt.non,none,9,mudcrab,17,f,
SR1,7/30/19,salt.non,none,9,mudcrab,13,f,
SR1,7/30/19,salt.non,none,13,mudcrab,25,gf,
SR1,7/30/19,salt.non,none,13,mudcrab,25,f,
SR1,7/30/19,salt.non,none,13,mudcrab,43,m,
SR1,7/30/19,salt.non,none,13,mudcrab,24,m,
SR1,7/30/19,salt.non,none,13,mudcrab,32,m,
SR1,7/30/19,salt.non,none,13,mudcrab,32,m,
SR1,7/30/19,salt.non,none,13,mudcrab,18,f,
SR1,7/30/19,salt.non,none,13,mudcrab,20,m,
SR1,7/30/19,salt.non,none,13,mudcrab,26,m,
SR1,7/30/19,salt.non,none,13,mudcrab,29,f,
SR1,7/30/19,salt.non,none,13,mudcrab,24,m,
SR1,7/30/19,salt.non,none,13,mudcrab,22,f,
SR1,7/30/19,salt.non,none,13,mudcrab,24,m,
SR1,7/30/19,salt.non,none,13,mudcrab,27,m,
SR1,7/30/19,salt.non,none,13,mudcrab,18,f,
SR1,7/30/19,salt.non,none,13,mudcrab,22,f,
SR1,7/30/19,salt.non,none,17,mudcrab,36,m,
SR1,7/30/19,salt.non,none,17,mudcrab,31,m,
SR1,7/30/19,salt.non,none,17,mudcrab,24,gf,
SR1,7/30/19,salt.non,none,17,mudcrab,24,m,
SR1,7/30/19,salt.non,none,17,mudcrab,26,m,
SR1,7/30/19,salt.non,none,17,mudcrab,22,f,
SR1,7/30/19,salt.non,none,17,mudcrab,25,f,
SR1,7/30/19,salt.non,none,17,mudcrab,37,gf,
SR1,7/30/19,salt.non,none,17,mudcrab,25,gf,
SR1,7/30/19,salt.non,none,17,mudcrab,29,m,
SR1,7/30/19,salt.non,none,17,mudcrab,27,m,
SR1,7/30/19,salt.non,none,17,mudcrab,28,f,
SR1,7/30/19,salt.non,none,17,mudcrab,20,f,
SR1,7/30/19,salt.non,none,17,mudcrab,27,f,
SR1,7/30/19,salt.non,none,17,mudcrab,17,m,
SR1,7/30/19,salt.non,none,17,mudcrab,22,gf,
SR1,7/30/19,salt.non,none,21,mudcrab,47,gf,
SR1,7/30/19,salt.non,none,21,mudcrab,39,f,
SR1,7/30/19,salt.non,none,21,mudcrab,36,m,
SR1,7/30/19,salt.non,none,21,mudcrab,36,gf,
SR1,7/30/19,salt.non,none,21,mudcrab,26,m,
SR1,7/30/19,salt.non,none,21,mudcrab,29,f,
SR1,7/30/19,salt.non,none,21,mudcrab,20,f,
SR1,7/30/19,salt.non,none,21,mudcrab,21,f,
SR1,7/30/19,salt.non,none,21,mudcrab,25,m,
SR1,7/30/19,salt.non,none,21,mudcrab,16,m,
SR1,7/30/19,salt.non,none,21,mudcrab,19,m,
SR1,7/30/19,salt.non,none,21,mudcrab,31,m,
SR1,7/30/19,salt.non,none,21,mudcrab,17,f,
SR1,7/30/19,salt.non,none,21,mudcrab,19,gf,
SR1,7/30/19,salt.non,none,25,mudcrab,37,m,
SR1,7/30/19,salt.non,none,25,mudcrab,41,f,
SR1,7/30/19,salt.non,none,25,mudcrab,29,m,
SR1,7/30/19,salt.non,none,25,mudcrab,26,f,
SR1,7/30/19,salt.non,none,25,mudcrab,34,m,
SR1,7/30/19,salt.non,none,25,mudcrab,25,gf,
SR1,7/30/19,salt.non,none,25,mudcrab,22,m,
SR1,7/30/19,salt.non,none,25,mudcrab,15,m,
SR1,7/30/19,salt.non,none,25,mudcrab,10,f,
SR1,7/30/19,salt.non,none,25,mudcrab,19,m,
SR1,7/30/19,salt.non,none,25,mudcrab,28,m,
SR1,7/30/19,salt.non,none,25,mudcrab,28,m,
SR1,7/30/19,salt.non,none,25,mudcrab,27,m,
SR1,7/30/19,salt.non,none,25,mudcrab,25,m,
SR1,7/30/19,salt.non,none,25,mudcrab,16,f,
SR1,7/30/19,salt.non,none,25,mudcrab,24,f,
SR1,7/30/19,salt.non,none,25,mudcrab,17,gf,
SR1,7/30/19,salt.non,none,25,mudcrab,22,gf,
SR1,7/30/19,salt.non,none,25,mudcrab,21,m,
SR1,7/30/19,salt.non,none,25,mudcrab,18,f,
SR2,7/30/19,salt.non,none,12,mudcrab,37,gf,
SR2,7/30/19,salt.non,none,12,mudcrab,28,f,
SR2,7/30/19,salt.non,none,12,mudcrab,26,m,
SR2,7/30/19,salt.non,none,12,mudcrab,22,f,
SR2,7/30/19,salt.non,none,12,mudcrab,22,f,
SR2,7/30/19,salt.non,none,23,mudcrab,38,f,
SR2,7/30/19,salt.non,none,23,mudcrab,29,m,
SR2,7/30/19,salt.non,none,23,mudcrab,26,gf,
SR2,7/30/19,salt.non,none,23,mudcrab,20,f,
SR2,7/30/19,salt.non,none,23,mudcrab,19,m,
SR2,7/30/19,salt.non,none,23,mudcrab,32,m,
SR2,7/30/19,salt.non,none,23,mudcrab,14,m,
SR2,7/30/19,salt.non,none,23,mudcrab,22,gf,
SR2,7/30/19,salt.non,none,23,mudcrab,20,f,
SR2,7/30/19,salt.non,none,23,mudcrab,14,m,
SR2,7/30/19,salt.non,none,23,mudcrab,30,m,
SR2,7/30/19,salt.non,none,23,mudcrab,13,f,
SR2,7/30/19,salt.non,none,34,mudcrab,27,m,
SR2,7/30/19,salt.non,none,34,mudcrab,25,f,
SR2,7/30/19,salt.non,none,34,mudcrab,23,m,
SR2,7/30/19,salt.non,none,34,mudcrab,17,m,
SR2,7/30/19,salt.non,none,34,mudcrab,15,f,
SR2,7/30/19,salt.non,none,34,mudcrab,18,f,
SR2,7/30/19,salt.non,none,34,mudcrab,19,f,
SR2,7/30/19,salt.non,none,34,mudcrab,16,f,
SR2,7/30/19,salt.non,none,34,mudcrab,16,gf,
SR2,7/30/19,salt.non,none,34,mudcrab,17,m,
SR2,7/30/19,salt.non,none,45,mudcrab,37,m,
SR2,7/30/19,salt.non,none,45,mudcrab,20,f,
SR2,7/30/19,salt.non,none,45,mudcrab,15,m,
SR2,7/30/19,salt.non,none,45,mudcrab,19,gf,
SR2,7/30/19,salt.non,none,45,mudcrab,22,f,
SR2,7/30/19,salt.non,none,45,mudcrab,17,m,
SR2,7/30/19,salt.non,none,45,mudcrab,24,m,
SR2,7/30/19,salt.non,none,45,mudcrab,22,f,
SR2,7/30/19,salt.non,none,56,mudcrab,33,f,
SR2,7/30/19,salt.non,none,56,mudcrab,27,m,
SR2,7/30/19,salt.non,none,56,mudcrab,22,f,
SR2,7/30/19,salt.non,none,56,mudcrab,25,m,
SR2,7/30/19,salt.non,none,56,mudcrab,16,m,
SR2,7/30/19,salt.non,none,56,mudcrab,28,f,
SR2,7/30/19,salt.non,none,56,mudcrab,22,m,
SR2,7/30/19,salt.non,none,56,mudcrab,22,gf,
SR2,7/30/19,salt.non,none,56,mudcrab,13,m,
SR2,7/30/19,salt.non,none,67,mudcrab,27,m,
SR2,7/30/19,salt.non,none,67,mudcrab,28,f,
SR2,7/30/19,salt.non,none,67,mudcrab,28,m,
SR2,7/30/19,salt.non,none,67,mudcrab,22,gf,
SR2,7/30/19,salt.non,none,67,mudcrab,26,f,
SR2,7/30/19,salt.non,none,67,mudcrab,20,m,
SR2,7/30/19,salt.non,none,67,mudcrab,21,f,
SR2,7/30/19,salt.non,none,67,mudcrab,23,m,
SR2,7/30/19,salt.non,none,67,mudcrab,26,f,
SR2,7/30/19,salt.non,none,67,mudcrab,18,f,
SR2,7/30/19,salt.non,none,67,mudcrab,20,m,
BU2,8/6/19,butler,moses,4,mudcrab,27,gf,
BU2,8/6/19,butler,moses,4,mudcrab,18,m,
BU2,8/6/19,butler,moses,4,mudcrab,28,m,
BU2,8/6/19,butler,moses,4,mudcrab,22,m,
BU2,8/6/19,butler,moses,4,mudcrab,32,m,
BU2,8/6/19,butler,moses,4,mudcrab,25,gf,
BU2,8/6/19,butler,moses,4,mudcrab,25,m,
BU2,8/6/19,butler,moses,4,mudcrab,16,f,
BU2,8/6/19,butler,moses,4,mudcrab,25,m,
BU2,8/6/19,butler,moses,4,mudcrab,25,f,
BU2,8/6/19,butler,moses,4,mudcrab,17,f,
BU2,8/6/19,butler,moses,4,mudcrab,30,m,
BU2,8/6/19,butler,moses,4,mudcrab,19,f,
BU2,8/6/19,butler,moses,4,mudcrab,16,f,
BU2,8/6/19,butler,moses,7,mudcrab,30,gf,
BU2,8/6/19,butler,moses,7,mudcrab,30,f,
BU2,8/6/19,butler,moses,7,mudcrab,18,f,
BU2,8/6/19,butler,moses,10,mudcrab,25,f,
BU2,8/6/19,butler,moses,10,mudcrab,18,m,
BU2,8/6/19,butler,moses,10,mudcrab,18,f,
BU2,8/6/19,butler,moses,10,mudcrab,22,f,
BU2,8/6/19,butler,moses,10,mudcrab,23,m,
BU2,8/6/19,butler,moses,10,mudcrab,26,m,
BU2,8/6/19,butler,moses,10,mudcrab,18,gf,
BU2,8/6/19,butler,moses,13,mudcrab,25,m,
BU2,8/6/19,butler,moses,13,mudcrab,17,f,
BU2,8/6/19,butler,moses,13,mudcrab,16,m,
BU2,8/6/19,butler,moses,13,mudcrab,14,f,
BU2,8/6/19,butler,moses,13,mudcrab,24,m,
BU2,8/6/19,butler,moses,13,mudcrab,21,m,
BU2,8/6/19,butler,moses,13,mudcrab,25,m,
BU2,8/6/19,butler,moses,16,mudcrab,20,m,
BU2,8/6/19,butler,moses,16,mudcrab,25,gf,
BU2,8/6/19,butler,moses,16,mudcrab,26,m,
BU2,8/6/19,butler,moses,16,mudcrab,20,m,
BU2,8/6/19,butler,moses,16,mudcrab,18,f,
BU2,8/6/19,butler,moses,16,mudcrab,22,f,
BU2,8/6/19,butler,moses,16,mudcrab,25,m,
BU2,8/6/19,butler,moses,16,mudcrab,28,gf,
BU2,8/6/19,butler,moses,16,mudcrab,20,f,
BU2,8/6/19,butler,moses,19,mudcrab,17,m,
BU2,8/6/19,butler,moses,19,mudcrab,23,f,
BU2,8/6/19,butler,moses,19,mudcrab,13,m,
BU2,8/6/19,butler,moses,19,mudcrab,24,m,
BU2,8/6/19,butler,moses,19,mudcrab,18,m,
MT3,8/8/19,matanzas,tradewinds,8,mudcrab,20,f,did not collect any crabs
MT3,8/8/19,matanzas,tradewinds,8,mudcrab,17,m,did not collect any crabs
MT3,8/8/19,matanzas,tradewinds,15,mudcrab,24,f,did not collect any crabs
MT3,8/8/19,matanzas,tradewinds,15,mudcrab,18,m,did not collect any crabs
MT3,8/8/19,matanzas,tradewinds,15,mudcrab,24,m,did not collect any crabs
MT3,8/8/19,matanzas,tradewinds,15,mudcrab,17,m,did not collect any crabs
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,40,m,
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,17,m,
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,16,m,
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,20,m,
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,18,m,
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,20,m,
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,19,gf,
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,18,m,
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,19,f,
MT3,8/8/19,matanzas,tradewinds,22,mudcrab,19,f,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,29,m,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,19,f,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,22,f,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,22,f,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,21,m,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,15,f,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,20,m,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,15,f,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,20,f,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,14,m,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,16,m,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,19,f,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,22,m,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,14,m,
MT3,8/8/19,matanzas,tradewinds,29,mudcrab,15,m,
MT3,8/8/19,matanzas,tradewinds,36,mudcrab,18,m,
MT3,8/8/19,matanzas,tradewinds,36,mudcrab,26,f,
MT3,8/8/19,matanzas,tradewinds,36,mudcrab,14,m,
MT3,8/8/19,matanzas,tradewinds,43,mudcrab,30,m,
MT3,8/8/19,matanzas,tradewinds,43,mudcrab,20,m,
MT3,8/8/19,matanzas,tradewinds,43,mudcrab,17,f,
MT3,8/8/19,matanzas,tradewinds,43,mudcrab,19,m,
MT3,8/8/19,matanzas,tradewinds,43,mudcrab,14,m,
MT3,8/8/19,matanzas,tradewinds,43,mudcrab,19,m,
MT3,8/8/19,matanzas,tradewinds,43,mudcrab,18,f,
MT3,8/8/19,matanzas,tradewinds,43,mudcrab,11,f,
SR3,8/8/19,salt.non,none,6,mudcrab,23,m,did not collect any crabs
SR3,8/8/19,salt.non,none,6,mudcrab,14,m,did not collect any crabs
SR3,8/8/19,salt.non,none,6,mudcrab,14,gf,did not collect any crabs
SR3,8/8/19,salt.non,none,6,mudcrab,23,m,did not collect any crabs
SR3,8/8/19,salt.non,none,6,mudcrab,18,m,did not collect any crabs
SR3,8/8/19,salt.non,none,6,mudcrab,16,gf,did not collect any crabs
SR3,8/8/19,salt.non,none,11,mudcrab,27,f,
SR3,8/8/19,salt.non,none,11,mudcrab,24,f,
SR3,8/8/19,salt.non,none,11,mudcrab,18,f,
SR3,8/8/19,salt.non,none,11,mudcrab,22,f,
SR3,8/8/19,salt.non,none,11,mudcrab,17,gf,
SR3,8/8/19,salt.non,none,11,mudcrab,15,m,
SR3,8/8/19,salt.non,none,11,mudcrab,19,f,
SR3,8/8/19,salt.non,none,16,mudcrab,18,f,
SR3,8/8/19,salt.non,none,16,mudcrab,36,m,
SR3,8/8/19,salt.non,none,16,mudcrab,21,m,
SR3,8/8/19,salt.non,none,16,mudcrab,25,m,
SR3,8/8/19,salt.non,none,16,mudcrab,25,f,
SR3,8/8/19,salt.non,none,16,mudcrab,24,f,
SR3,8/8/19,salt.non,none,21,mudcrab,18,f,did not collect any crabs
SR3,8/8/19,salt.non,none,21,mudcrab,23,m,did not collect any crabs
SR3,8/8/19,salt.non,none,21,mudcrab,20,f,did not collect any crabs
SR3,8/8/19,salt.non,none,21,mudcrab,15,f,did not collect any crabs
SR3,8/8/19,salt.non,none,21,mudcrab,12,m,did not collect any crabs
SR3,8/8/19,salt.non,none,21,mudcrab,20,f,did not collect any crabs
SR3,8/8/19,salt.non,none,26,mudcrab,24,m,did not collect any crabs
SR3,8/8/19,salt.non,none,26,mudcrab,21,f,did not collect any crabs
SR3,8/8/19,salt.non,none,26,mudcrab,15,f,did not collect any crabs
SR3,8/8/19,salt.non,none,31,mudcrab,28,f,
SR3,8/8/19,salt.non,none,31,mudcrab,27,m,
SR3,8/8/19,salt.non,none,31,mudcrab,24,f,
SR3,8/8/19,salt.non,none,31,mudcrab,17,gf,
SR3,8/8/19,salt.non,none,31,mudcrab,18,m,
SR3,8/8/19,salt.non,none,31,mudcrab,18,f,
BU2,8/9/19,butler,moses,3,mudcrab,18,f,
BU2,8/9/19,butler,moses,3,mudcrab,17,m,
BU2,8/9/19,butler,moses,3,mudcrab,28,m,
BU2,8/9/19,butler,moses,3,mudcrab,17,f,
BU2,8/9/19,butler,moses,3,mudcrab,21,m,
BU2,8/9/19,butler,moses,3,mudcrab,23,m,
BU2,8/9/19,butler,moses,3,mudcrab,24,f,
BU2,8/9/19,butler,moses,3,mudcrab,21,f,
BU2,8/9/19,butler,moses,3,mudcrab,21,m,
BU2,8/9/19,butler,moses,3,mudcrab,16,f,
BU2,8/9/19,butler,moses,3,mudcrab,19,m,
BU2,8/9/19,butler,moses,3,mudcrab,18,m,
BU2,8/9/19,butler,moses,3,mudcrab,19,f,
BU2,8/9/19,butler,moses,3,mudcrab,16,gf,
BU2,8/9/19,butler,moses,5,mudcrab,22,f,
BU2,8/9/19,butler,moses,5,mudcrab,21,f,
BU2,8/9/19,butler,moses,5,mudcrab,19,gf,
BU2,8/9/19,butler,moses,5,mudcrab,24,m,
BU2,8/9/19,butler,moses,5,mudcrab,31,m,
BU2,8/9/19,butler,moses,5,mudcrab,16,m,
BU2,8/9/19,butler,moses,5,mudcrab,28,m,
BU2,8/9/19,butler,moses,5,mudcrab,17,gf,
BU2,8/9/19,butler,moses,5,mudcrab,32,gf,
BU2,8/9/19,butler,moses,5,mudcrab,28,f,
BU2,8/9/19,butler,moses,5,mudcrab,17,f,
BU2,8/9/19,butler,moses,5,mudcrab,20,m,
BU2,8/9/19,butler,moses,5,mudcrab,13,f,
BU2,8/9/19,butler,moses,5,mudcrab,21,f,
BU2,8/9/19,butler,moses,5,mudcrab,14,f,
BU2,8/9/19,butler,moses,5,mudcrab,24,m,
BU2,8/9/19,butler,moses,5,mudcrab,21,m,
BU2,8/9/19,butler,moses,7,mudcrab,29,m,
BU2,8/9/19,butler,moses,7,mudcrab,19,m,
BU2,8/9/19,butler,moses,7,mudcrab,24,f,
BU2,8/9/19,butler,moses,7,mudcrab,13,m,
BU2,8/9/19,butler,moses,7,mudcrab,23,m,
BU2,8/9/19,butler,moses,7,mudcrab,24,m,
BU2,8/9/19,butler,moses,7,mudcrab,15,m,
BU2,8/9/19,butler,moses,7,mudcrab,15,gf,
BU2,8/9/19,butler,moses,7,mudcrab,24,m,
BU2,8/9/19,butler,moses,7,mudcrab,21,m,
BU2,8/9/19,butler,moses,7,mudcrab,15,m,
BU2,8/9/19,butler,moses,7,mudcrab,21,m,
BU2,8/9/19,butler,moses,7,mudcrab,20,m,
BU2,8/9/19,butler,moses,7,mudcrab,18,m,
BU2,8/9/19,butler,moses,9,mudcrab,38,m,
BU2,8/9/19,butler,moses,9,mudcrab,21,m,
BU2,8/9/19,butler,moses,9,mudcrab,31,m,
BU2,8/9/19,butler,moses,9,mudcrab,,f,
BU2,8/9/19,butler,moses,9,mudcrab,27,m,
BU2,8/9/19,butler,moses,9,mudcrab,23,m,
BU2,8/9/19,butler,moses,9,mudcrab,21,m,
BU2,8/9/19,butler,moses,9,mudcrab,23,f,
BU2,8/9/19,butler,moses,9,mudcrab,19,f,
BU2,8/9/19,butler,moses,9,mudcrab,18,f,
BU2,8/9/19,butler,moses,11,mudcrab,30,m,
BU2,8/9/19,butler,moses,11,mudcrab,19,f,
BU2,8/9/19,butler,moses,11,mudcrab,14,m,
BU2,8/9/19,butler,moses,11,mudcrab,28,f,
BU2,8/9/19,butler,moses,11,mudcrab,18,f,
BU2,8/9/19,butler,moses,11,mudcrab,10,f,
BU2,8/9/19,butler,moses,11,mudcrab,24,f,
BU2,8/9/19,butler,moses,11,mudcrab,19,m,
BU2,8/9/19,butler,moses,11,mudcrab,22,m,
BU2,8/9/19,butler,moses,11,mudcrab,17,gf,
BU2,8/9/19,butler,moses,11,mudcrab,16,f,
BU2,8/9/19,butler,moses,11,mudcrab,18,f,
BU2,8/9/19,butler,moses,11,mudcrab,24,m,
BU2,8/9/19,butler,moses,11,mudcrab,27,m,
BU2,8/9/19,butler,moses,11,mudcrab,19,m,
BU2,8/9/19,butler,moses,11,mudcrab,21,m,
BU2,8/9/19,butler,moses,11,mudcrab,21,gf,
BU2,8/9/19,butler,moses,13,mudcrab,24,m,
BU2,8/9/19,butler,moses,13,mudcrab,,gf,
BU2,8/9/19,butler,moses,13,mudcrab,30,f,
BU2,8/9/19,butler,moses,13,mudcrab,20,gf,
BU2,8/9/19,butler,moses,13,mudcrab,23,m,
BU2,8/9/19,butler,moses,13,mudcrab,21,f,
BU2,8/9/19,butler,moses,13,mudcrab,20,,
BU2,8/9/19,butler,moses,13,mudcrab,23,f,
BU2,8/9/19,butler,moses,13,mudcrab,25,f,
BU2,8/9/19,butler,moses,13,mudcrab,22,m,
BU2,8/9/19,butler,moses,13,mudcrab,16,m,
BU2,8/9/19,butler,moses,13,mudcrab,16,f,
BU2,8/9/19,butler,moses,13,mudcrab,26,m,
BU2,8/9/19,butler,moses,13,mudcrab,21,f,
BU2,8/9/19,butler,moses,13,mudcrab,20,m,
BU2,8/9/19,butler,moses,13,mudcrab,16,f,
BU2,8/9/19,butler,moses,13,mudcrab,20,f,
BU2,8/9/19,butler,moses,13,mudcrab,17,f,
SA3,8/9/19,st.aug,none,5,mudcrab,26,gf,
SA3,8/9/19,st.aug,none,5,mudcrab,32,m,
SA3,8/9/19,st.aug,none,5,mudcrab,24,m,
SA3,8/9/19,st.aug,none,5,mudcrab,20,f,
SA3,8/9/19,st.aug,none,5,mudcrab,26,m,
SA3,8/9/19,st.aug,none,5,mudcrab,26,m,
SA3,8/9/19,st.aug,none,5,mudcrab,28,gf,
SA3,8/9/19,st.aug,none,5,mudcrab,22,f,
SA3,8/9/19,st.aug,none,5,mudcrab,23,f,
SA3,8/9/19,st.aug,none,5,mudcrab,23,m,
SA3,8/9/19,st.aug,none,5,mudcrab,16,f,
SA3,8/9/19,st.aug,none,5,mudcrab,16,f,
SA3,8/9/19,st.aug,none,5,mudcrab,19,f,
SA3,8/9/19,st.aug,none,5,mudcrab,18,f,
SA3,8/9/19,st.aug,none,9,mudcrab,30,m,
SA3,8/9/19,st.aug,none,9,mudcrab,22,gf,
SA3,8/9/19,st.aug,none,9,mudcrab,19,m,
SA3,8/9/19,st.aug,none,13,mudcrab,31,gf,
SA3,8/9/19,st.aug,none,13,mudcrab,28,gf,
SA3,8/9/19,st.aug,none,13,mudcrab,29,m,
SA3,8/9/19,st.aug,none,13,mudcrab,31,m,
SA3,8/9/19,st.aug,none,13,mudcrab,23,f,
SA3,8/9/19,st.aug,none,13,mudcrab,18,m,
SA3,8/9/19,st.aug,none,17,mudcrab,20,m,
SA3,8/9/19,st.aug,none,17,mudcrab,17,f,
SA3,8/9/19,st.aug,none,17,mudcrab,24,m,
SA3,8/9/19,st.aug,none,21,mudcrab,18,gf,
SA3,8/9/19,st.aug,none,21,mudcrab,23,gf,
SA3,8/9/19,st.aug,none,21,mudcrab,27,gf,
SA3,8/9/19,st.aug,none,21,mudcrab,27,m,
SA3,8/9/19,st.aug,none,21,mudcrab,26,m,
SA3,8/9/19,st.aug,none,21,mudcrab,21,m,
SA3,8/9/19,st.aug,none,21,mudcrab,17,m,
SA3,8/9/19,st.aug,none,25,mudcrab,19,f,
SA3,8/9/19,st.aug,none,25,mudcrab,30,m,
SA3,8/9/19,st.aug,none,25,mudcrab,33,m,
SA3,8/9/19,st.aug,none,25,mudcrab,33,m,
SA3,8/9/19,st.aug,none,25,mudcrab,21,gf,